"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"568",NA,NA,8.53894236019684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,NA,NA,NA,NA,4.88704432987394,NA,NA,NA,NA,NA,9.99464493177758,NA,NA
"570",NA,NA,NA,NA,NA,8.04907492283711,NA,NA,NA,3.84279941870223,NA,NA,NA,NA,NA
"571",NA,NA,NA,4.06219265946483,NA,NA,7.95648309306468,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,NA,NA,11.1039646068298,8.41940102806181,NA,NA,NA,NA,NA,NA,NA,NA,5.19298526861933
"573",NA,NA,NA,NA,12.4833889203593,8.2935200064077,5.503555092734,6.16714959921484,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,NA,NA,NA,1.67148117839941,NA,NA,NA,NA,NA,NA,NA,2.14479318124189,NA
"575",NA,NA,NA,NA,NA,NA,NA,NA,6.03559469234936,3.88319858059403,NA,NA,NA,NA,6.80896637381759
"576",NA,NA,NA,NA,NA,8.14532609997493,NA,NA,8.69754861361155,5.7830990245201,NA,NA,NA,NA,NA
"577",2.52221491640288,NA,NA,NA,NA,NA,3.33545910256599,NA,NA,NA,NA,1.2285827917184,NA,NA,NA
"578",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54689116608458,NA,NA,NA,NA,NA
"579",5.28858664716332,NA,NA,4.86377099654243,NA,NA,3.57393087852206,NA,NA,4.29248071245376,NA,NA,NA,NA,NA
"580",NA,3.98984940156011,6.96075101220645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.77714286818969,NA,NA
"582",NA,NA,NA,NA,NA,NA,NA,NA,10.3247672331706,NA,11.7227348183938,NA,NA,NA,NA
"583",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.80150400896492,NA,NA,NA,NA,NA
"584",5.19215907634379,12.0099373447069,NA,6.07099550162593,NA,NA,NA,NA,NA,NA,NA,NA,5.72375775519671,3.35685188738314,NA
"585",NA,NA,NA,5.26679535102668,NA,NA,NA,NA,NA,3.77126683934528,NA,NA,NA,NA,NA
"586",NA,NA,NA,4.03851209782731,11.2703063248067,NA,NA,NA,NA,NA,NA,NA,NA,2.37826293944706,NA
"587",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72117841919723,9.36356439624488,NA,NA,NA,NA
"588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.51445027514468,NA,NA,NA,NA
"589",NA,NA,13.6494493453735,NA,NA,NA,NA,NA,8.131319138272,7.7375358469866,9.72185776450095,NA,NA,NA,NA
"590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591",4.19790795147191,NA,NA,NA,3.37851631909116,NA,NA,NA,NA,NA,NA,5.94941856628921,NA,NA,NA
"592",NA,NA,NA,NA,NA,5.18144459600864,NA,NA,5.64343366624098,NA,NA,NA,NA,NA,NA
"593",NA,NA,NA,NA,12.8283526410993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",NA,NA,NA,NA,NA,NA,NA,NA,11.39781502642,NA,NA,NA,NA,NA,NA
"595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5096140405658
"596",NA,8.56830573577738,NA,5.70318497606501,NA,NA,NA,6.11917851512937,NA,NA,9.33877014779706,NA,NA,NA,NA
"597",NA,NA,NA,NA,2.96768053697801,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38391613796593
"598",NA,NA,NA,NA,NA,4.51618697160513,NA,2.08922684500293,NA,3.51690820834416,NA,NA,NA,NA,NA
"599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32487761116511,NA
"600",NA,NA,NA,NA,NA,7.7390893072779,NA,NA,5.21595823592199,NA,NA,6.30946218240643,NA,NA,NA
"601",NA,NA,NA,NA,NA,NA,NA,6.55647392257005,NA,NA,NA,NA,NA,NA,8.17265482737782
"602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",NA,9.99123886843993,NA,NA,NA,NA,NA,NA,12.3253639508773,NA,NA,15.9107284106823,NA,NA,NA
"604",NA,NA,11.3948663367358,NA,NA,NA,NA,NA,NA,3.71091837258149,NA,NA,10.9396246246344,NA,NA
"605",NA,4.52779040765828,NA,NA,NA,NA,4.84766969951958,NA,2.56322368813785,NA,NA,NA,NA,NA,NA
"606",NA,NA,NA,NA,NA,NA,NA,0.620730589051779,NA,8.90620883198058,NA,NA,NA,NA,NA
"607",NA,NA,NA,NA,NA,NA,NA,0.581642483314713,NA,NA,NA,NA,NA,NA,NA
"608",NA,NA,NA,NA,NA,NA,4.31204871211227,NA,NA,NA,NA,10.6781700358068,NA,2.56409973952593,5.19860933529445
"609",NA,NA,NA,NA,7.58150839757798,8.29905029793874,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.40100691709638,NA
"611",NA,NA,NA,NA,15.0549361526103,NA,NA,8.12016398720998,NA,NA,10.7808410715847,NA,14.1764360665442,NA,NA
"612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.00104871216,NA,NA,NA,11.4889541860753
"613",NA,4.17257987450669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614",NA,NA,NA,NA,4.72805795286314,NA,NA,NA,NA,NA,2.13451595994866,NA,NA,NA,NA
"615",NA,NA,NA,NA,13.129386769655,NA,NA,NA,9.33659442781213,NA,NA,NA,NA,NA,NA
"616",NA,NA,NA,NA,NA,NA,NA,NA,4.87443219107779,NA,NA,4.87269077395479,NA,NA,NA
"617",NA,NA,NA,NA,2.94388744259926,NA,NA,NA,NA,NA,NA,NA,2.58945291028351,NA,NA
"618",NA,NA,NA,NA,NA,NA,NA,NA,5.12959646024981,NA,NA,NA,NA,NA,NA
"619",NA,NA,NA,NA,NA,5.88257418718092,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621",NA,NA,NA,NA,NA,4.7220370061117,NA,NA,NA,5.47240328698828,NA,NA,NA,NA,NA
"622",15.3480547334838,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1665986217051,NA,NA,NA,NA
"623",NA,NA,13.9696760164556,NA,10.8618834481141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",NA,12.8397373168748,23.6889645250069,8.98987101670337,NA,NA,9.99957322323735,NA,NA,NA,NA,NA,NA,NA,NA
"625",NA,NA,14.8754344165771,NA,NA,NA,NA,NA,NA,NA,NA,10.8156265587691,NA,2.6812476352447,NA
"626",NA,NA,NA,NA,8.83168336766726,7.35753073082372,NA,NA,NA,NA,7.44483986339637,NA,NA,0,NA
"627",NA,NA,NA,NA,2.44306489140623,NA,NA,0.439269959971816,NA,NA,NA,NA,NA,1.24175537238757,NA
"628",NA,NA,NA,NA,NA,NA,NA,2.34067981485682,NA,NA,8.0368784863996,8.89157854958997,NA,NA,NA
"629",NA,10.6166329054202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9028257052257
"630",NA,8.26924332363795,NA,NA,NA,NA,NA,NA,11.1966491883319,NA,NA,NA,NA,NA,11.7222726882914
"631",NA,NA,23.854208769617,NA,NA,12.0511235186816,NA,NA,NA,NA,15.6279013132263,NA,15.9030763180856,NA,11.4863300285259
"632",NA,NA,NA,4.48184109596644,NA,NA,NA,8.56491361397602,NA,NA,NA,11.4244453587137,NA,NA,NA
"633",NA,9.9661294309951,NA,NA,11.3830803088412,9.17970046134514,NA,NA,NA,NA,10.2813998342397,13.2154630163638,NA,NA,11.8224477488618
"634",NA,NA,NA,NA,10.0255126289877,NA,7.6273013239452,NA,NA,6.15988303826337,NA,NA,NA,NA,NA
"635",NA,NA,NA,NA,NA,7.65833296387756,NA,NA,7.93622735140636,NA,NA,NA,9.88370232113363,2.41897823611679,NA
"636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37113976132558
"637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",NA,NA,NA,NA,NA,NA,NA,NA,12.961123999866,NA,NA,NA,NA,NA,NA
"639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",11.3042757292043,NA,NA,NA,NA,NA,NA,NA,NA,10.1688985452729,11.6848250972861,NA,NA,NA,NA
"641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",NA,NA,NA,NA,NA,5.55208970806907,NA,6.77839553213165,11.0136032321971,NA,NA,NA,NA,NA,NA
"643",NA,NA,NA,NA,NA,NA,NA,7.39022192490542,NA,6.50603533835619,NA,NA,NA,NA,NA
"644",NA,9.79676381875249,NA,NA,NA,NA,NA,NA,10.7847444115255,NA,NA,NA,11.2114071708455,2.00253693411771,NA
"645",NA,NA,NA,1.94778103551876,NA,NA,1.58394670829386,NA,NA,NA,6.70774492066342,NA,NA,0.614318773431077,NA
"646",NA,NA,NA,4.20744132582726,NA,NA,NA,NA,11.5950233474677,8.78910588680935,NA,NA,NA,NA,NA
"647",NA,NA,NA,NA,NA,0.946992503979345,0.0434380272046371,0.646609179403009,0.894799958306581,NA,NA,NA,1.04962400726252,NA,NA
"648",7.36276034922982,NA,NA,4.39411396329427,NA,NA,NA,NA,NA,NA,6.37259254349575,NA,6.56831903391316,NA,NA
"649",NA,8.20876363823794,15.1138312747705,NA,13.0470762976273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43380535527093,NA,9.63594796602155,NA,NA,NA
"651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.65935849251694,NA,NA,NA,NA
"652",NA,NA,NA,5.38634674058208,NA,NA,NA,NA,NA,6.90545150868941,10.7642125055135,NA,NA,NA,NA
"653",NA,NA,NA,NA,NA,NA,7.03996200417797,NA,NA,NA,10.6008488806862,NA,NA,NA,NA
"654",NA,NA,NA,NA,NA,12.8321987802646,NA,NA,11.9606000752455,NA,NA,NA,14.4528671805711,NA,9.51667871511383
"655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.56780427895858,NA,4.84078920219422,NA
"656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5763010671942,NA,NA,NA,NA
"657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4173321485314,4.14870055941763,NA
"658",NA,5.75446935324193,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.19993287425037,NA,NA,NA
"659",NA,NA,NA,5.78340280929594,NA,NA,NA,NA,10.9820295764432,NA,NA,NA,NA,NA,NA
"660",5.83754177013686,NA,NA,NA,8.38341361759246,NA,NA,NA,9.68209568452923,NA,5.47093889224841,NA,NA,NA,NA
"661",NA,7.14814702254063,NA,5.60636233241777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.14301581183222
"662",NA,NA,NA,NA,NA,NA,NA,NA,NA,8.38705702727647,NA,NA,NA,NA,NA
"663",NA,7.86729100707919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",NA,NA,6.430896421555,NA,NA,NA,1.15222166346895,NA,NA,NA,NA,2.48673713348906,NA,NA,0.673053036870293
"665",NA,NA,NA,NA,NA,NA,NA,8.54444965368052,NA,NA,NA,17.917320700275,15.0035683820459,NA,NA
"666",NA,NA,17.8786833487128,NA,11.118811115856,NA,NA,NA,NA,NA,NA,13.2780015932839,NA,2.07489594150189,NA
"667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",NA,NA,8.61579441508923,NA,NA,NA,5.34023595422085,NA,NA,4.46300873739031,NA,NA,8.31311956223806,NA,NA
"669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5896245741886,NA,NA,NA
"670",NA,NA,NA,NA,NA,8.50949902193315,NA,NA,NA,NA,8.4906439488981,NA,NA,NA,6.95447429988114
"671",NA,4.19612749615203,NA,NA,NA,2.490683367176,NA,NA,NA,NA,NA,NA,NA,NA,5.27100949860182
"672",NA,NA,25.4967714093835,NA,NA,NA,NA,NA,NA,10.7583933258565,NA,NA,NA,NA,NA
"673",NA,NA,9.95481895469928,NA,6.54367450785146,NA,NA,NA,NA,NA,NA,8.3203737123441,NA,NA,NA
"674",NA,NA,NA,NA,6.62280177657733,NA,NA,NA,NA,NA,NA,NA,NA,2.49430899072182,NA
"675",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9396152067269,NA,7.94533669754834,8.36127145539977,NA,NA
"676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7807898409006,NA,NA,NA
"678",4.56397762536412,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.83853235814223,NA,8.33122896115801,2.10745944255643,NA
"679",NA,10.741927074918,11.9704632276706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.64648747899726,NA,NA,NA,NA,NA
"681",NA,NA,NA,NA,NA,6.83687714133279,NA,NA,NA,NA,6.10301791260629,NA,NA,NA,2.800856366228
"682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14811783113448
"683",NA,NA,NA,NA,NA,7.16970926197229,NA,NA,NA,5.18907999568331,NA,NA,NA,1.44760937633079,NA
"684",NA,NA,NA,7.68590892152974,NA,7.91260354910312,NA,4.28343658788656,NA,NA,NA,NA,11.8085090380231,2.1700552469413,NA
"685",NA,NA,NA,NA,NA,NA,NA,5.87560689899369,NA,NA,NA,16.5208016345293,NA,NA,NA
"686",NA,8.15571487639342,NA,3.47190279026165,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83066807906712,NA
"687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3957313881139
"688",NA,NA,11.416077086312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",NA,NA,NA,5.90568198682218,NA,NA,NA,5.87219978775963,NA,4.77743998402648,NA,NA,NA,NA,10.2834713676702
"690",NA,NA,NA,3.12973335391723,NA,NA,NA,NA,NA,NA,NA,12.306398414161,NA,NA,NA
"691",NA,4.24281610531532,NA,NA,NA,NA,NA,NA,NA,NA,8.19813728796677,NA,NA,NA,7.22199657187106
"692",NA,0.685381556602004,NA,NA,NA,NA,5.36270357792987,NA,NA,3.31373610898826,NA,NA,NA,2.78697024871208,NA
"693",NA,2.23782534151571,NA,NA,5.80816319539682,NA,NA,NA,NA,NA,NA,NA,4.9830545959256,NA,5.14768544171017
"694",NA,NA,NA,0,NA,NA,NA,3.02554573258279,NA,2.5632232691367,NA,NA,NA,NA,NA
"695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6686707814619,10.9419570072395,2.86401550907733,NA
"696",NA,NA,NA,NA,NA,12.4413665617749,NA,NA,NA,NA,NA,NA,NA,NA,10.4336840368743
"697",NA,NA,NA,NA,NA,NA,NA,6.08142032758097,NA,NA,NA,NA,NA,NA,NA
"698",NA,NA,NA,NA,NA,NA,NA,NA,10.9467210702793,NA,NA,NA,NA,NA,NA
"699",NA,NA,NA,NA,NA,6.54957869247835,NA,NA,3.23337614241683,NA,NA,NA,NA,0.23525713895807,NA
"700",NA,NA,NA,NA,8.77707722921445,NA,NA,NA,NA,NA,8.62578136897483,NA,NA,NA,4.82644524543806
"701",NA,NA,NA,6.77749779076077,18.034585511587,NA,NA,NA,13.3102037225371,9.03381324748707,NA,NA,16.9774844117424,NA,NA
"702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",NA,NA,NA,7.61579661166134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",NA,NA,NA,4.28948111480056,4.46924368163387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",NA,NA,NA,4.07272160711716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",NA,NA,19.312202228802,NA,NA,NA,NA,6.83647348772465,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,2.18071576234343,NA,NA,NA,0.825808531173141,NA,NA,0,NA,NA,NA,NA,NA
"709",8.73109089208865,NA,NA,NA,NA,7.52670361378247,NA,NA,6.64837273587611,NA,NA,NA,NA,NA,NA
"710",NA,NA,10.5756948014544,NA,NA,NA,4.47390138081754,NA,NA,NA,5.90574572692235,NA,NA,NA,NA
"711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9337537981083,NA,NA
"712",NA,NA,NA,6.35804485727348,NA,NA,NA,NA,NA,7.25091122263487,NA,NA,NA,NA,NA
"713",8.89334239541621,NA,NA,NA,NA,NA,NA,6.28364104729878,NA,NA,9.47964205064979,NA,NA,NA,3.30483912972246
"714",NA,NA,NA,NA,NA,NA,7.56281355784983,NA,NA,9.73793209935669,NA,NA,NA,NA,NA
"715",2.99176065804858,4.74856272848466,NA,NA,NA,5.66228840139445,NA,NA,NA,NA,NA,5.06299736635965,NA,NA,NA
"716",NA,NA,NA,NA,NA,10.224643531861,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",NA,NA,NA,6.15322324359182,NA,NA,NA,NA,NA,NA,10.7830116648532,NA,NA,2.04064154675897,NA
"718",NA,NA,NA,2.20200537858809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8359078348412,NA,NA,NA
"721",NA,8.10105674891424,16.1216115582879,NA,NA,NA,NA,8.08470434727258,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,NA,NA,9.9453094491205,6.63995696387868,NA,NA,NA,5.68662529008921,NA,NA,NA,NA,2.74247491612624
"723",NA,NA,NA,NA,NA,NA,NA,1.97504989243149,NA,NA,NA,NA,9.48798453168066,NA,NA
"724",9.95336773652042,NA,15.3383719361117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",8.93279556675027,NA,NA,NA,11.3816029877806,NA,NA,NA,6.18316017658191,NA,NA,NA,NA,NA,NA
"726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.40544343169039,NA,NA
"727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.30351002607224,NA,NA
"728",NA,NA,NA,NA,NA,4.47436938406404,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,NA,NA,NA,5.00898331804976,2.9728081998746,NA,NA,NA,NA,NA,NA,0.109551461331123,NA
"730",NA,NA,NA,NA,NA,NA,NA,NA,4.27971547460643,NA,NA,NA,NA,2.2315883328773,NA
"731",NA,NA,13.7491461519829,NA,NA,9.44425405324656,NA,NA,8.73947708692347,NA,NA,NA,NA,NA,NA
"732",7.01363453456558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",NA,2.3675354714645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",NA,NA,NA,NA,NA,NA,5.5399192636322,NA,7.67887661387862,NA,NA,NA,NA,NA,NA
"735",NA,NA,NA,NA,NA,2.19190909387859,NA,NA,2.38784624950573,NA,NA,5.55082446708327,NA,NA,NA
"736",NA,NA,NA,NA,NA,NA,1.72667049423847,1.90485977603764,NA,NA,NA,NA,NA,NA,NA
"737",NA,NA,NA,NA,3.53722158826591,NA,NA,NA,NA,NA,NA,NA,NA,0.894918073842147,NA
"738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.92762785842179,NA,NA
"739",10.6561951257592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14521927986145,NA
"740",NA,NA,NA,4.33214830490676,5.86310119623613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",NA,NA,NA,6.27285805463826,NA,NA,NA,5.27484242225464,NA,NA,NA,NA,NA,NA,10.5372704474778
"742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,NA,NA,NA,7.05807053148046,7.39384975792585,NA,NA,NA,NA,NA,NA,NA,NA
"744",NA,NA,16.0246957774067,NA,NA,NA,6.29670819123742,3.44290510912941,NA,NA,NA,NA,NA,NA,NA
"745",NA,5.62281019171323,NA,2.76736593546736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0268760473408,NA,NA
"747",10.6322490104756,NA,NA,NA,14.9826002633642,NA,NA,6.83361997330432,NA,NA,NA,NA,NA,NA,NA
"748",NA,7.51776604743661,8.68592029908251,NA,NA,NA,4.85333647853075,NA,NA,NA,NA,8.4937736906849,NA,NA,NA
"749",NA,9.21771394248059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.77355527546973
"750",NA,NA,NA,NA,NA,8.44147669144471,NA,NA,3.48760525854741,NA,NA,NA,NA,NA,NA
"751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.818960537036,NA,NA,NA,NA
"752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1222025535585,NA,13.6614756247402,1.94406440311438,8.37596909554854
"754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.27525607702576,NA,NA,5.44308199512136
"755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",5.7446341040683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",11.5157487348854,6.50369101572124,NA,NA,NA,10.111340406532,NA,NA,NA,NA,8.28813436161221,NA,NA,NA,NA
"758",NA,NA,NA,2.95630716345218,NA,NA,NA,0.704309162712485,NA,NA,NA,7.69345740708789,NA,0,NA
"759",4.40095081802458,NA,NA,5.55270669814799,NA,NA,3.77693545413493,NA,NA,NA,6.88078099555048,NA,NA,NA,6.74932993611026
"760",NA,NA,13.1585363772751,NA,NA,NA,NA,NA,9.7100440746255,NA,NA,8.6454426750438,10.6773291754031,NA,NA
"761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.76940814375559,13.2825156148024,NA,NA,NA
"762",NA,NA,NA,NA,NA,NA,3.84964223771732,NA,NA,NA,NA,NA,NA,NA,NA
"763",5.57252084385679,NA,NA,NA,6.7897241358267,NA,NA,NA,NA,NA,5.6351013892436,NA,NA,NA,NA
"764",NA,10.4864172998137,NA,NA,NA,NA,NA,4.19903756271799,NA,NA,NA,NA,NA,NA,NA
"765",NA,NA,NA,NA,10.9595939405482,NA,NA,NA,NA,3.71253483253676,NA,NA,NA,NA,NA
"766",NA,2.19455851928924,NA,NA,4.77984799284495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767",NA,NA,NA,2.30421875259294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768",3.31626707199125,NA,7.6382247696576,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"769",NA,NA,NA,5.35335949138132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",NA,NA,NA,NA,NA,9.81560973640665,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771",10.2366135321087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",13.7264997277795,NA,NA,NA,18.0209760006096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773",NA,NA,NA,NA,NA,NA,NA,NA,6.35200495428586,3.23126655527231,NA,10.6477196799895,NA,NA,NA
"774",NA,NA,13.8401942225251,5.16928952402252,3.66097776222032,NA,NA,NA,6.52430065764485,NA,NA,NA,NA,3.35635310635049,6.92246918357574
"775",NA,NA,NA,NA,NA,5.19081659145485,NA,NA,NA,NA,NA,3.75388537077036,7.86092695156132,NA,NA
"776",NA,NA,NA,NA,NA,NA,NA,NA,7.22615671428749,NA,8.1111542629322,NA,NA,NA,NA
"777",NA,7.70920884398981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24386089369245
"778",NA,NA,NA,NA,12.9009716435908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779",NA,NA,NA,NA,NA,NA,NA,4.60535636637087,NA,NA,8.35611050525852,NA,NA,NA,NA
"780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05300709459324
"781",NA,NA,NA,NA,NA,13.8071538406042,NA,NA,NA,NA,8.93195439686667,NA,13.057076821378,NA,NA
"782",3.70142739623227,NA,6.71838582062115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43546946177579
"783",NA,7.53588667063495,NA,NA,NA,NA,3.0999379171985,NA,NA,NA,NA,NA,NA,NA,NA
"784",8.55310305993199,NA,13.2113456023396,NA,NA,6.95351039278898,NA,NA,NA,NA,NA,NA,NA,NA,10.0389657259677
"785",NA,NA,NA,NA,13.7503879250808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786",NA,9.21616066511811,NA,NA,NA,NA,3.92798626819035,NA,NA,NA,NA,NA,NA,NA,10.4777099296097
"787",11.389793363795,NA,NA,NA,NA,NA,7.62736501814431,NA,8.96843629710617,NA,NA,10.3500412157533,NA,NA,NA
"788",NA,NA,NA,4.94033472424422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789",11.6788781384198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2661866183936,NA,NA
"790",6.03730619244668,NA,NA,NA,NA,4.20962835088978,NA,NA,NA,NA,NA,8.79339554967761,NA,NA,NA
"791",NA,8.46419505296934,NA,NA,NA,NA,NA,NA,9.36762608699141,NA,NA,NA,NA,NA,NA
"792",NA,NA,NA,4.52824471049698,NA,NA,NA,6.64367171337402,NA,NA,NA,NA,NA,NA,NA
"793",NA,NA,NA,NA,NA,NA,NA,3.7021970566167,NA,6.31598220763025,10.4967338989623,NA,NA,NA,NA
"794",NA,NA,NA,NA,NA,NA,NA,NA,9.0066393267829,NA,NA,NA,NA,NA,NA
"795",NA,NA,NA,NA,NA,NA,NA,NA,8.45248581391437,NA,NA,NA,NA,NA,NA
"796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3902107835342,NA,2.30437487402416,NA
"797",7.73062151133634,NA,NA,NA,NA,NA,NA,4.01299381872634,7.4104275064073,5.31487215021209,NA,NA,NA,3.65811922775693,NA
"798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72805930086891,NA
"799",3.41803392981061,5.56851641187253,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1956764677356,5.283759959904,0.298652246229849,NA
"800",NA,NA,NA,NA,16.0449937992357,NA,NA,NA,NA,NA,NA,10.2932210828642,NA,NA,NA
"801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.35927349450951,NA,NA,1.85715993304593,NA
"802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
